EFM192A_BREAST	EVSAT_BREAST	MDAMB453_BREAST	MDAMB231_BREAST	MDAMB468_BREAST	BT549_BREAST	CAL851_BREAST	EFM19_BREAST	BT474_BREAST	HS606T_BREAST	MDAMB415_BREAST	AU565_BREAST	HS578T_BREAST	BT20_BREAST	MDAMB361_BREAST	MDAMB436_BREAST	SKBR3_BREAST	HCC1143_BREAST	HCC1937_BREAST	HCC1569_BREAST	HCC1395_BREAST	HCC1187_BREAST	HCC2218_BREAST	HCC1954_BREAST	CAMA1_BREAST	HMC18_BREAST	HCC2157_BREAST	HS739T_BREAST	HCC38_BREAST	DU4475_BREAST	MDAMB175VII_BREAST	YMB1_BREAST	T47D_BREAST	ZR751_BREAST	HCC70_BREAST	MCF7_BREAST	HCC202_BREAST	MDAMB157_BREAST	HCC1419_BREAST	BT483_BREAST	HS281T_BREAST	HCC1428_BREAST	HS274T_BREAST	ZR7530_BREAST	HS343T_BREAST	CAL51_BREAST	CAL120_BREAST	JIMT1_BREAST	HCC1806_BREAST	UACC812_BREAST	CAL148_BREAST	MDAMB134VI_BREAST	HCC1500_BREAST	HCC1599_BREAST	UACC893_BREAST	HDQP1_BREAST	HS742T_BREAST	KPL1_BREAST	HMEL_BREAST	LN18_CENTRAL_NERVOUS_SYSTEM	T98G_CENTRAL_NERVOUS_SYSTEM	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	A172_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	M059K_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	GI1_CENTRAL_NERVOUS_SYSTEM	U87MG_CENTRAL_NERVOUS_SYSTEM	MOGGCCM_CENTRAL_NERVOUS_SYSTEM	GMS10_CENTRAL_NERVOUS_SYSTEM	GAMG_CENTRAL_NERVOUS_SYSTEM	SNB19_CENTRAL_NERVOUS_SYSTEM	YKG1_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	KS1_CENTRAL_NERVOUS_SYSTEM	MOGGUVW_CENTRAL_NERVOUS_SYSTEM	H4_CENTRAL_NERVOUS_SYSTEM	D283MED_CENTRAL_NERVOUS_SYSTEM	NMCG1_CENTRAL_NERVOUS_SYSTEM	KNS42_CENTRAL_NERVOUS_SYSTEM	YH13_CENTRAL_NERVOUS_SYSTEM	KNS60_CENTRAL_NERVOUS_SYSTEM	KNS81_CENTRAL_NERVOUS_SYSTEM	KG1C_CENTRAL_NERVOUS_SYSTEM	KALS1_CENTRAL_NERVOUS_SYSTEM	AM38_CENTRAL_NERVOUS_SYSTEM	CAS1_CENTRAL_NERVOUS_SYSTEM	LN229_CENTRAL_NERVOUS_SYSTEM	SF126_CENTRAL_NERVOUS_SYSTEM	BECKER_CENTRAL_NERVOUS_SYSTEM	SW1783_CENTRAL_NERVOUS_SYSTEM	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	D341MED_CENTRAL_NERVOUS_SYSTEM	SW1088_CENTRAL_NERVOUS_SYSTEM	HS683_CENTRAL_NERVOUS_SYSTEM	ONS76_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM	SNU201_CENTRAL_NERVOUS_SYSTEM	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU1105_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM	SNU626_CENTRAL_NERVOUS_SYSTEM	DAOY_CENTRAL_NERVOUS_SYSTEM	TM31_CENTRAL_NERVOUS_SYSTEM	U138MG_CENTRAL_NERVOUS_SYSTEM	U118MG_CENTRAL_NERVOUS_SYSTEM	GB1_CENTRAL_NERVOUS_SYSTEM	SNU489_CENTRAL_NERVOUS_SYSTEM	LN443_CENTRAL_NERVOUS_SYSTEM	LN235_CENTRAL_NERVOUS_SYSTEM	LN428_CENTRAL_NERVOUS_SYSTEM	SF172_CENTRAL_NERVOUS_SYSTEM	U343_CENTRAL_NERVOUS_SYSTEM	LN215_CENTRAL_NERVOUS_SYSTEM	LN464_CENTRAL_NERVOUS_SYSTEM	U178_CENTRAL_NERVOUS_SYSTEM	F5_CENTRAL_NERVOUS_SYSTEM	SF767_CENTRAL_NERVOUS_SYSTEM	A1207_CENTRAL_NERVOUS_SYSTEM	LN319_CENTRAL_NERVOUS_SYSTEM	LN382_CENTRAL_NERVOUS_SYSTEM	IOMMLEE_CENTRAL_NERVOUS_SYSTEM	LNZ308_CENTRAL_NERVOUS_SYSTEM	LN340_CENTRAL_NERVOUS_SYSTEM	CH157MN_CENTRAL_NERVOUS_SYSTEM	MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HS604T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	AML193_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	TO175T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HS616T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	COLO677_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HS751T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	COLO775_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCIH441_LUNG	RERFLCSQ1_LUNG	NCIH2030_LUNG	NCIH2122_LUNG	RERFLCAI_LUNG	SKMES1_LUNG	CALU6_LUNG	PC14_LUNG	NCIH460_LUNG	CALU1_LUNG	NCIH2170_LUNG	SQ1_LUNG	NCIH1299_LUNG	HLFA_LUNG	NCIH522_LUNG	NCIH661_LUNG	HCC78_LUNG	ABC1_LUNG	NCIH1703_LUNG	NCIH1581_LUNG	NCIH1395_LUNG	NCIH1781_LUNG	CORL23_LUNG	MORCPR_LUNG	HARA_LUNG	NCIH1568_LUNG	NCIH1563_LUNG	NCIH1650_LUNG	NCIH1437_LUNG	KNS62_LUNG	NCIH1792_LUNG	IALM_LUNG	NCIH1355_LUNG	LU99_LUNG	CAL12T_LUNG	LUDLU1_LUNG	RERFLCAD2_LUNG	NCIH2087_LUNG	NCIH1573_LUNG	NCIH226_LUNG	NCIH1666_LUNG	NCIH2342_LUNG	NCIH322_LUNG	HS618T_LUNG	DV90_LUNG	NCIH1648_LUNG	NCIH1623_LUNG	HS229T_LUNG	NCIH1838_LUNG	RERFLCKJ_LUNG	NCIH1435_LUNG	NCIH1869_LUNG	HCC2935_LUNG	LCLC103H_LUNG	LCLC97TM1_LUNG	NCIH2126_LUNG	LXF289_LUNG	HCC95_LUNG	HCC1438_LUNG	HCC2108_LUNG	HCC1359_LUNG	CHAGOK1_LUNG	NCIH2172_LUNG	NCIH650_LUNG	SW1573_LUNG	NCIH854_LUNG	CORL105_LUNG	NCIH1915_LUNG	HCC2279_LUNG	HCC1588_LUNG	NCIH838_LUNG	NCIH292_LUNG	NCIH3255_LUNG	HCC827GR5_LUNG	NCIH524_LUNG	NCIH209_LUNG	SBC5_LUNG	NCIH196_LUNG	NCIH889_LUNG	NCIH2171_LUNG	NCIH1963_LUNG	NCIH526_LUNG	NCIH2196_LUNG	NCIH446_LUNG	NCIH146_LUNG	DMS79_LUNG	SW1271_LUNG	NCIH82_LUNG	DMS53_LUNG	NCIH1694_LUNG	NCIH1184_LUNG	NCIH2227_LUNG	NCIH510_LUNG	NCIH2066_LUNG	NCIH1341_LUNG	NCIH2029_LUNG	CPCN_LUNG	DMS153_LUNG	NCIH1048_LUNG	NCIH1618_LUNG	NCIH69_LUNG	NCIH1930_LUNG	NCIH1836_LUNG	DMS114_LUNG	SCLC21H_LUNG	SHP77_LUNG	NCIH841_LUNG	NCIH2141_LUNG	NCIH2110_LUNG	DMS454_LUNG	CORL47_LUNG	DMS273_LUNG	CORL311_LUNG	NCIH2286_LUNG	NCIH1339_LUNG	NCIH2081_LUNG	NCIH1092_LUNG	NCIH1105_LUNG	NCIH1436_LUNG	NCIH1876_LUNG	CORL24_LUNG	CORL88_LUNG	CORL95_LUNG	CORL51_LUNG	HCC33_LUNG	COLO668_LUNG	CORL279_LUNG	COLO829_SKIN	IPC298_SKIN	SKMEL24_SKIN	K029AX_SKIN	HS695T_SKIN	CHL1_SKIN	SKMEL3_SKIN	HMCB_SKIN	MALME3M_SKIN	MELJUSO_SKIN	SKMEL2_SKIN	COLO679_SKIN	WM115_SKIN	COLO800_SKIN	UACC62_SKIN	A375_SKIN	HS294T_SKIN	SKMEL5_SKIN	HS944T_SKIN	WM2664_SKIN	COLO849_SKIN	LOXIMVI_SKIN	UACC257_SKIN	IGR37_SKIN	MELHO_SKIN	G361_SKIN	COLO741_SKIN	SKMEL30_SKIN	C32_SKIN	RVH421_SKIN	HS895T_SKIN	HS940T_SKIN	SKMEL1_SKIN	HS936T_SKIN	HT144_SKIN	SKMEL31_SKIN	HS839T_SKIN	HS939T_SKIN	HS688AT_SKIN	HS600T_SKIN	A101D_SKIN	HS852T_SKIN	HS934T_SKIN	HS834T_SKIN	RPMI7951_SKIN	COLO783_SKIN	COLO792_SKIN	WM983B_SKIN	WM793_SKIN	MDAMB435S_SKIN	WM1799_SKIN	MEWO_SKIN	WM88_SKIN	IGR1_SKIN	IGR39_SKIN	COLO818_SKIN	SKMEL28_SKIN	SH4_SKIN	CJM_SKIN	GRM_SKIN	A2058_SKIN	BJHTERT_SKIN
EPCAM	12.17092	11.89375	12.24703	9.198098	12.74208	3.863453	12.99141	12.41175	12.22958	3.835645	12.5847	11.82501	3.901839	11.65618	12.34425	5.519244	11.7552	12.29039	12.31155	12.00209	4.223706	10.85218	12.37961	12.10991	12.18629	4.33011	12.41782	4.098227	12.84617	12.64278	11.57656	12.36507	11.7775	12.73269	11.96703	12.96072	12.70535	6.106362	12.53364	12.15824	3.649741	12.05994	3.973602	12.22546	3.924997	12.92189	7.353998	11.77185	12.50813	11.99016	12.85786	12.1814	12.23793	13.253	13.02688	12.71969	4.109026	12.92905	9.329808	4.094721	4.17813	3.833406	4.542292	3.953357	3.589033	3.809126	4.043883	4.373312	3.948017	5.051538	3.714751	3.752059	4.289863	3.972932	4.172723	4.41662	4.010143	4.463054	4.08705	3.833942	3.963981	3.814831	3.868414	4.005237	4.070944	3.452089	3.803207	3.771187	3.902539	3.926498	3.850619	3.984214	4.545389	4.097887	3.977236	4.57734	3.934537	4.132801	4.039195	4.032984	4.101702	3.566837	4.152261	3.858799	4.0541	4.133514	4.872512	3.929761	4.215653	3.641505	4.431637	12.81525	4.30589	4.242965	3.690132	3.948427	4.917975	11.9501	4.332573	3.979697	3.922533	4.175113	3.963656	3.779411	4.185869	4.295934	11.58122	3.809023	4.640191	3.610727	3.641551	10.3013	3.733801	3.589657	3.933734	4.12645	3.837279	11.4513	4.548993	4.389029	6.918905	3.548677	3.558119	3.790306	3.65042	10.78721	4.062538	4.232079	3.741609	3.97387	3.999005	3.98883	5.644901	4.010931	7.578869	3.650612	10.20471	4.012657	3.819152	12.92339	3.594385	3.733897	9.857736	4.442929	4.000032	3.981295	12.19789	9.363689	3.961055	3.78668	10.52988	3.841217	10.08077	3.950639	3.918981	3.963357	4.109386	3.952561	3.738036	3.684001	3.837831	3.949643	3.636971	6.190632	9.349876	4.088507	3.716046	3.719852	4.237303	3.886991	3.735647	3.948889	3.653294	10.96129	3.778017	3.950152	3.903702	11.81541	12.41723	4.400185	4.027752	3.691904	3.9762	3.758389	4.605788	3.885945	3.874092	10.16142	3.982049	3.653534	5.071798	6.371745	3.921832	4.059392	8.66556	3.960158	4.304202	3.968179	4.342783	3.976191	9.82862	5.440957	3.798993	5.874135	3.818511	3.821408	4.018992	5.230994	4.93285	4.522968	12.73723	3.9937	4.018089	3.680453	11.22218	3.877535	5.086275	3.900344	4.311348	4.045223	3.939703	3.778307	4.072061	3.990529	3.319513	6.073316	8.819393	4.1956	4.003622	3.807174	4.293748	4.233192	4.399623	4.090377	4.094653	4.099375	3.531291	3.697895	4.884058	6.966324	3.734039	6.794533	10.53645	3.724643	4.092585	4.126186	3.429358	3.882888	3.512367	3.371085	3.70878	4.172511	4.113004	3.690945	3.609361	4.10139	4.720563	4.019198	4.012676	11.06949	9.459076	3.828663	3.843432	3.811767	3.578933	3.57363	4.05946	4.293576	11.45392	4.782207	3.741835	11.35812	5.309715	3.735427	3.763976	4.261112	4.082172	3.900819	3.867925	10.40742	4.316713	11.00783	3.68082	4.261274	12.94446	4.988484	7.932615	12.60124	7.315222	8.693022	6.314472	13.11404	4.616601	8.591394	12.98001	13.27937	3.8638	3.992385	10.58463	10.90006	13.10781	13.42589	3.933356	11.50725	13.22218	13.47401	12.7776	12.74645	11.27572	13.1009	4.056113	12.20425	12.41217	11.80954	8.568946	9.677115	10.71551	8.777356	12.7247	12.83346	12.82851	12.65256	12.71318	3.970905	12.69463	13.16587	13.49004	4.721761	12.89692	13.09149	12.50343	4.54021	13.29013	13.23156	13.39787	13.09922	13.22464	7.180725	12.90409	12.85573	6.51735	13.11349	4.530894	7.323697	4.112991	12.63042	3.851862	7.758206	6.572896	13.50747	12.35745	11.25794	8.137434	13.8037	4.833815	12.27339	12.9451	13.35269	10.42923	12.62209	6.272704	3.686775	12.44365	12.00065	12.5173	12.60988	12.96776	7.163077	12.8771	13.45486	3.711473	4.869736	13.23794	5.436864	7.50321	11.28873	13.24726	11.55726	7.616331	12.54176	5.222609	13.25583	12.14324	12.98115	12.05824	12.1408	13.25583	8.715399	12.87219	11.58491	4.836209	12.50256	13.37587	13.44435	12.78076	5.986706	12.17577	3.886745	4.868861	12.83011	12.20619	12.43595	12.39196	12.35596	12.45337	12.26759	12.20303	12.42281	12.15011	13.25627	12.41995	4.460322	4.373123	3.681682	4.161079	4.02212	4.135901	4.158003	4.052991	4.595668	3.985936	4.387316	3.953691	3.930348	3.903769	4.244444	3.69361	3.699557	4.00694	3.860541	3.988367	4.749749	4.1058	3.670722	3.715851	4.286979	4.410534	3.653722	4.070831	3.637566	4.019666	3.955783	4.100092	4.007191	4.114882	3.841929	3.870767	3.524646	4.144757	3.925566	4.34189	3.73886	3.755492	4.430074	4.023364	4.0912	3.922453	5.205182	4.182737	3.683158	3.89307	3.844595	3.682833	3.511197	3.856976	3.831954	3.678056	4.297662	3.885418	12.1507	8.405676	4.167609	4.232676
